,Hotel,Point,Country,member,Room type,Date,Review Title,Review Contents
204,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0 최고,Sang (대한민국),그룹 여행객,객실정보없음,2020년 1월 | 2박,굿굿 아주 굿이에요,"['이 선생, 여기 호텔 아주 굿이에요 굿굿굿 싸고 물 잘나오고 이정도면 됐죠 이 가격에.']"
205,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0 최고,chanho (대한민국),커플/2인 여행객,객실정보없음,2020년 1월 | 1박,만족합니다,['안녕하세요. 오래전에 이용했는데 객실도 깔끔하고 좋았습니다. 다음에 기회되면 또 이용할께요.']
206,호텔 컬리넌 제주 (Hotel Cullinan Jeju),9.6,song,커플/2인 여행객,"스탠다드룸 (더블베드, 금연)",2019년 9월 | 1박,깔끔하니 괜찮았어요~,"['인근에 비슷한 가격대 숙소중에 가장 깔끔한 느낌이라 골랐는데, 내부도 깔끔하니 좋았어요. 룸 크기에 비해 욕조도 있었고, 다만 창문이 있으나 벽뷰라서 있으나 마나한ㅋㅋㅋㅋ 어차피 결항때문에 하루 자려고 예약했던 건데, 가성비 굿굿입니다.']"
207,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0,beomseok (대한민국),커플/2인 여행객,"스탠다드룸 (트윈베드, 금연)",2019년 9월 | 1박,굿,['커플여행할꺼락고? 제주도 갈꺼야? 그럼 여기로 선택해. 후회없을꺼야. 그냥 여기로 갈겨']
208,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0,Ji (대한민국),커플/2인 여행객,"스탠다드룸 (더블베드, 금연)",2020년 1월 | 1박,깔끔하고 좋았어요.,['저렴하게 이용했습니다^^ 다음에 기회되면 또 이용하겠습니다.']
209,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0,HYUNGJU (대한민국),커플/2인 여행객,"스탠다드룸 (더블베드, 금연)",2021년 2월 | 1박,연동 최고의 가성비,"['위치도 좋고, 큰길 뒷쪽이라서 조용하네요. 주변 시설과도 가까워요.']"
210,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0,Park (대한민국),나홀로 여행객,"스탠다드룸 (트윈베드, 금연)",2019년 11월 | 1박,숙소는 깨끗해요,['그렇게 넓진 않아요 호텔인데 모텔같은 호텔 ㅎㅎ 그치만 가격대비 좋아요']
211,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0,KYUNGHEE (대한민국),나홀로 여행객,"스탠다드룸 (트윈베드, 금연)",2019년 10월 | 1박,위치가 시내권쪽이라 돌아다니기 가까워요,['주차도 직접 다 해주시고 너무 편안하게 지냈어요']
212,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0,taehyeong (대한민국),출장 여행객,스탠다드 패밀리 트윈룸 (금연),2020년 1월 | 1박,하루묵기 좋음,['늦은 비행시간이나 이른비행시간 좋은숙소에서 자기 돈아깝다면 적극츄천']
213,호텔 컬리넌 제주 (Hotel Cullinan Jeju),9.2,HYOJIN (대한민국),나홀로 여행객,"스탠다드룸 (트윈베드, 금연)",2020년 5월 | 1박,가격대비 좋아요,['직원분들도 친절하시고 위치도 너무 좋았습니다 저렴한 가격에 편하게 1박 할수있었어요 다만 조명자체가 너무 어둡고 처음 들어갔을때 방향제냄새가 너무 심해서 계속 창문열고 환기시켰어요. 크게 예민하지않는 분들은 편하게 하루 정도 묵을수있을꺼같아요']
214,호텔 컬리넌 제주 (Hotel Cullinan Jeju),9.6,Hanna,유아/아동 동반 가족 여행객,로얄 스위트 (금연),2019년 9월 | 1박,깨끗하고 좋았어요,['위치가 나이트클럽 바로 앞이었던것 빼고는 다 좋았어요..넓은 월풀욕조도 있어서 아이들 좋아하는 거품목욕도 할 수 있었고.. 룸이나 화장실 컨디션도 괜찮았어요..']
215,호텔 컬리넌 제주 (Hotel Cullinan Jeju),9.6,Juhyung (대한민국),출장 여행객,"스탠다드룸 (트윈베드, 금연)",2021년 4월 | 2박,깨끗하고 잘 정돈된...,"['위치, 청결 등 좋습니다. 다만, 방이 조금 작은 느낌입니다. 만족합니다. 제주 출장 많이 가는데... 방 싸이즈만 보완되면 더 좋을꺼 같아요...']"
216,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0,LEE (대한민국),커플/2인 여행객,디럭스 더블베드 (금연),2019년 5월 | 1박,깨끗하고 아주 좋았습니다.,['공항과 가깝고 아주 좋았습니다.']
217,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0,eunmi,나홀로 여행객,디럭스 더블베드 (금연),2019년 4월 | 1박,공항이랑 가까워요~,['공항이랑 가깝고 시설도 깔끔해서 좋았습니다!!']
218,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0,SUNGHEE (대한민국),커플/2인 여행객,"스탠다드룸 (트윈베드, 금연)",2021년 10월 | 1박,만족합니다~,['저녁에 도착해서 버스 타고 숙소 도착~ 위치 좋아요~~']
219,호텔 컬리넌 제주 (Hotel Cullinan Jeju),9.6,CHI (대한민국),커플/2인 여행객,스탠다드 패밀리 트윈룸 (금연),2019년 4월 | 1박,높은 만족도,"['숙소에 들어가자마자 퀘퀘한 냄새가 아닌, 향기로운 냄새가 나서 기분이 좋았습니다. 숙소도 깔끔하고 온수도 잘나오며, 방도 따뜻해서 좋았습니다.']"
220,호텔 컬리넌 제주 (Hotel Cullinan Jeju),9.6,hyeyoung (대한민국),커플/2인 여행객,스탠다드 패밀리 트윈룸 (금연),2019년 10월 | 1박,가격대비만족,['제주코스짜서 정한숙소 함덕해수욕장도가깝고 조천쪽가실분들 추천합니다 제주여행 첫숙소였는데 넘맘에들엇어요 깨끗하고 잘쉬다왔어요']
221,호텔 컬리넌 제주 (Hotel Cullinan Jeju),9.2,Ae,커플/2인 여행객,"스탠다드룸 (더블베드, 금연)",2019년 12월 | 1박,깨끗하고 좋았어요,['디퓨저 냄새도 좋았고 객실 마다 다 깨끗하고 침구류도 편하고 좋았어요 공항가기전에 묵었었는데 나중에 제주도 간다면 또 묵을정도로 강추합니다! 직원들도 친절하시구 감사합니다 ^^~']
222,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0,woo (대한민국),유아/아동 동반 가족 여행객,스탠다드 패밀리 트윈룸 (금연),2019년 10월 | 1박,가성비대비 최고~~,['저희 가족은 만족하며 잘 지내고왔어요~']
223,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0,HYUN (대한민국),나홀로 여행객,"스탠다드룸 (트윈베드, 금연)",2019년 9월 | 1박,깔끔해요,['깔끔하고 특히 위치가 좋아요 가격대비 좋습니다']
224,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0,Hyewon (대한민국),커플/2인 여행객,"스탠다드룸 (트윈베드, 금연)",2018년 5월 | 1박,간단히 묵기 좋아요~~,['간단히 묵기 좋은 호텔이에욥']
225,호텔 컬리넌 제주 (Hotel Cullinan Jeju),9.2,HYEJIN (대한민국),그룹 여행객,로얄 스위트 (금연),2019년 7월 | 1박,친절한 서비스 좋은 위치 높은 청결도,['위의 세가지항목을 만족시키는 최고의 숙소입니다 룸컨디션도 너무나 좋았고 세명 혹은 네명까지도 충분히 여유롭게 잘수있는 큰침대가 좋았어요 ^^']
226,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0,sangcheol (대한민국),출장 여행객,"스탠다드룸 (트윈베드, 금연)",2020년 11월 | 1박,깔끔&가성비,['좋네요. 이정도 가성비는 흔치않은데..']
227,호텔 컬리넌 제주 (Hotel Cullinan Jeju),9.6,boram (대한민국),커플/2인 여행객,"스탠다드룸 (더블베드, 금연)",2022년 6월 | 1박,다음날 이른 비행기에 적합해요,['연동 술집들이랑 가까워서 마지막 밤 보내고 아침 비행기 타기 좋았습니다 가성비 좋아요']
228,호텔 컬리넌 제주 (Hotel Cullinan Jeju),9.2,youngseok (대한민국),청소년 동반 가족 여행객,로얄 스위트 (금연),2020년 8월 | 1박,공항이랑 가까워요.,['공항과 정말가까워요. 객실도 깨끗하고 4인가족 이용했는데 오전비행기라 여유롭게 쉴수있어요. 직원분들도 친절하고. 4인가족이용하기 좋았답니다^^']
229,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0,SEUNGCHEOL (대한민국),그룹 여행객,로얄 스위트 (금연),2020년 7월 | 1박,가격좋고 깔금한호텔!!,['가격좋고 깔금한호텔!!']
230,호텔 컬리넌 제주 (Hotel Cullinan Jeju),10.0,jeasung (대한민국),커플/2인 여행객,"스탠다드룸 (트윈베드, 금연)",2019년 6월 | 1박,깔끔하고 좋았어요,['시설이 깔끔하고 좋았습니다']
231,호텔 컬리넌 제주 (Hotel Cullinan Jeju),9.6,JUNG (대한민국),청소년 동반 가족 여행객,로얄 스위트 (금연),2019년 12월 | 1박,최고,['화장실과 거실을 구분하는 문이 없어서 불편했고 불이 너무 약해서 화장하는데 좀 불편했습니다.']
232,호텔 컬리넌 제주 (Hotel Cullinan Jeju),8.8,yea (대한민국),유아/아동 동반 가족 여행객,로얄 스위트 (금연),2019년 10월 | 1박,친절한 직원들 가깝고 좋은 숙소,['직원분들 칭찬해요. 수건 넉넉히 주시고 친절하고 좋아요. 호텔이랍시고 뻣뻣하고 불친절한 브라땡 호텔보다 더더더 좋아요. 환기가 좀 안되고 조명이 너무 어두워.가족호텔로는 약간 아쉽지만... 욕조도 뜨거운물도 직원분들 친절하고 다 만족해요. 감사히 잘 지냈답니다.']
233,호텔 컬리넌 제주 (Hotel Cullinan Jeju),8.8,dayoung (대한민국),그룹 여행객,로얄 스위트 (금연),2019년 12월 | 3박,갓성비,['이값에 제주에서 지내다니 가성비 갑. 큰 길이 아니라 시끄럽지도 않고 바로 옆이 시내라 편하고 버스정류장도 가깝고 코앞에 마트도 있어요 진짜 만족. 창문으로 제주 명물 돔나이트도 보여서 재밋었네요ㅋㅋ 아쉬운점은 창문이 작고 샤워할때 실루엣이 보이는게 좀ㅋㅋ조명도 밝기보단 은은해서 친구끼리 간 여행인데 너무 로맨틱 했네요 좋은 모텔 가성비 호텔 정도 예상하시면 될듯. 그래도 모두 만족하고 다음에 제주 와도 여기서 지내자고 했어요ㅋㅋ']
234,호텔 컬리넌 제주 (Hotel Cullinan Jeju),9.2,Jongwon (대한민국),그룹 여행객,스탠다드 패밀리 트윈룸 (금연),2019년 10월 | 2박,"좋은 위치, 가성비",['위치가 좋아 주변 음식점 접근이 매우 용이합니다. 호텔 내부도 깨끗한 편입니다.']
235,호텔 컬리넌 제주 (Hotel Cullinan Jeju),9.2,Myeongho (대한민국),커플/2인 여행객,"스탠다드룸 (트윈베드, 금연)",2020년 12월 | 3박,최고,['엘리베이터도 카드키를 찍어야 층 누를 수 있어서 안전하고 24시간 카운터에 직원분이 있어서 안심되고 깔끔함 이 가격대 호텔에 욕조가 있어서 자기전에 반신욕을 즐길 수 있음']
236,호텔 컬리넌 제주 (Hotel Cullinan Jeju),9.6,GARAM (대한민국),그룹 여행객,"스탠다드룸 (트윈베드, 금연)",2021년 9월 | 1박,발렛해줘요,['숙소 있는곳이 주차난이 심한데 발렛해줘서 편해요']
237,호텔 컬리넌 제주 (Hotel Cullinan Jeju),9.2,Yunhee (대한민국),나홀로 여행객,"스탠다드룸 (트윈베드, 금연)",2019년 9월 | 1박,저렴 깨끗,['옆골목에 나이트클럽과 술집이 많더라구요. 그러나 시끄럽지 않고 잘 잤어요. 새벽비행기라 공항 근처 숙소를 찾았는데 저렴하고. 깨끗했어요']
238,호텔 컬리넌 제주 (Hotel Cullinan Jeju),8.8,Eunha (대한민국),나홀로 여행객,"스탠다드룸 (트윈베드, 금연)",2019년 10월 | 1박,대체적으로 깔끔하고 ,['대체적으로 깔끔하고 엘베도 카드가 있어야 출입이 가능하기 때문에 안전한 편이구요 다만 공간이 좁은편이라 아쉽고 창문은 열기는 안좋지만 전체적으로 시설은 깨끗하고 욕조며 에어컨이며 티비며 잘되어 있는편이라 좋아요']
239,호텔 컬리넌 제주 (Hotel Cullinan Jeju),9.6,Si (대한민국),나홀로 여행객,"스탠다드룸 (트윈베드, 금연)",2021년 10월 | 1박,최고,['가격에 비해서 시설이 매우 뛰어납니다 .']
240,호텔 컬리넌 제주 (Hotel Cullinan Jeju),9.2,Hyeja (대한민국),청소년 동반 가족 여행객,로얄 스위트 (금연),2019년 1월 | 1박,가격 대비 만족하고 편히 쉴 수 있는 공간이었습니다.,['위치도 괜찮고 가격도 저렴하고 깨끗했습니다.']
241,호텔 컬리넌 제주 (Hotel Cullinan Jeju),9.2,daehee (대한민국),나홀로 여행객,"스탠다드룸 (트윈베드, 금연)",2019년 6월 | 1박,공항에서 가깝고 위치가 좋음,['공항에서 10분 정도 거리에 위치가 좋음. 주변 번화가']
242,호텔 컬리넌 제주 (Hotel Cullinan Jeju),8.8,PARK (대한민국),나홀로 여행객,"스탠다드룸 (트윈베드, 금연)",2019년 11월 | 1박,좋아요,"['위치도 공항이랑 가까워서 버스타도 되고 뿐만 아니라 서문시장, 동문시장도 버스로 가능합니다 다만, 관광지랑은 좀 멀지만 자가용있으시면 좋을 듯 합니다!']"
243,호텔 컬리넌 제주 (Hotel Cullinan Jeju),9.6,Jisu (대한민국),커플/2인 여행객,"스탠다드룸 (트윈베드, 금연)",2018년 9월 | 3박,좋네요,['깔끔하고 좋았어요']
244,호텔 컬리넌 제주 (Hotel Cullinan Jeju),9.6,KIM,유아/아동 동반 가족 여행객,로얄 스위트 (금연),2019년 9월 | 1박,만족합니다,['만족합니다']
245,호텔 컬리넌 제주 (Hotel Cullinan Jeju),9.2,Taeyun (대한민국),그룹 여행객,로얄 스위트 (금연),2019년 8월 | 1박,가성비 끝판왕,['너무 만족했습니다. 기본에 충실한 숙소']
246,호텔 컬리넌 제주 (Hotel Cullinan Jeju),8.8,taehun (대한민국),나홀로 여행객,"스탠다드룸 (트윈베드, 금연)",2019년 10월 | 3박,좋아요...,['가격대비 상당히 깔끔하고 고급스럽습니다. 위치도 공항에서 가까워서 좋은거 같네요. 강력 추천합니다.']
247,호텔 컬리넌 제주 (Hotel Cullinan Jeju),8.8,HYEKYUNG (대한민국),유아/아동 동반 가족 여행객,로얄 스위트 (금연),2020년 11월 | 4박,우수,['사진하고좀다르네요~사진빨이좋네요 직원들은친절합니다']
248,호텔 컬리넌 제주 (Hotel Cullinan Jeju),8.8,Seon (대한민국),그룹 여행객,스탠다드 패밀리 트윈룸 (금연),2019년 10월 | 1박,괜찮아요,['방이 많이 넓지는 않은데 깔끔하구요 딱 기본은 다 돼있습니다. 화장실에 욕조가 있어요']
249,호텔 컬리넌 제주 (Hotel Cullinan Jeju),8.0,Soobin (대한민국),출장 여행객,"스탠다드룸 (트윈베드, 금연)",2021년 11월 | 2박,시설 좋고 직원분들도 친절합니다.,['제목 그대로 입니다. 다 마음에 쏙 들었지만 금연실에서 창문을 열면 옆 호텔에서 담배를 피우시는지 담배냄새가 올라오고 상가 근처라 사람이 북적거리고 거리에 담배를 피우는 분들이 많고 근처에 돌아다니는 것은 비추입니다. 꼭 쏘카 빌려서 호텔에 가는걸 추천드립니다.']
250,호텔 컬리넌 제주 (Hotel Cullinan Jeju),8.4,WOO (대한민국),커플/2인 여행객,"스탠다드룸 (트윈베드, 금연)",2020년 4월 | 3박,부모님이 투숙했음. ,['부모님이 대체로 만족스러운데. 창 밖에 실외기만 보여서 별로 였다고 함. 외관만 번지르르 했다는 거임. 그리고 방이 생각보다 좁았다는 느낌이었다고 함.']
251,호텔 컬리넌 제주 (Hotel Cullinan Jeju),8.8,yonghyun (대한민국),그룹 여행객,로얄 스위트 (금연),2018년 7월 | 1박,즐거웠어요,['모임에서 한라산 등반으로 간 여행인데 여러모로 만족했습니다']
